,gender,age,race,field_cd,attr,sinc,intel,fun,amb,shar,like,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,match,like_o
6490,1,24.0,4.0,5.0,7.0,7.0,8.0,8.0,8.0,7.0,8.0,7.0,8.0,7.0,5.0,5.0,5.0,0,6.0
6491,1,24.0,4.0,5.0,6.0,8.0,8.0,6.0,8.0,5.0,6.0,2.0,7.0,7.0,3.0,6.0,2.0,0,4.0
6492,1,24.0,4.0,5.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,8.0,9.0,9.0,8.0,9.0,7.0,1,8.0
6494,1,28.0,2.0,8.0,5.0,8.0,9.0,8.0,7.0,6.0,8.0,3.0,5.0,7.0,4.0,8.0,2.0,0,3.0
6495,1,28.0,2.0,8.0,5.0,7.0,8.0,5.0,6.0,5.0,5.0,3.0,6.0,8.0,3.0,8.0,3.0,0,5.0
6496,1,28.0,2.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,7.5,5.0,7.0,7.0,5.0,6.0,6.0,0,7.0
6497,1,28.0,2.0,8.0,7.0,8.0,9.0,6.0,9.0,6.0,5.0,3.5,5.0,7.5,2.0,8.0,5.0,0,4.0
6498,1,28.0,2.0,8.0,7.0,7.0,8.0,6.0,7.0,5.0,6.5,4.0,8.0,7.0,6.0,8.0,5.0,0,6.0
6500,1,24.0,2.0,8.0,8.0,6.0,5.0,8.0,5.0,8.0,8.0,5.0,4.0,7.0,7.0,7.0,4.0,1,4.0
6501,1,24.0,2.0,8.0,3.0,8.0,5.0,4.0,2.0,7.0,4.0,3.0,3.0,4.0,3.0,8.0,2.0,0,2.0
6502,1,24.0,2.0,8.0,4.0,7.0,6.0,5.0,5.0,3.0,6.0,4.0,6.0,6.0,7.0,5.0,4.0,0,5.0
6503,1,24.0,2.0,8.0,6.0,7.0,6.0,6.0,4.0,8.0,6.0,1.0,3.0,7.0,1.0,9.0,2.0,0,3.0
6504,1,24.0,2.0,8.0,9.0,8.0,8.0,9.0,6.0,5.0,8.0,6.0,7.0,9.0,9.0,10.0,8.0,0,7.0
6505,1,24.0,2.0,8.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,7.0,2.0,8.0,1.0,0,2.0
6506,1,28.0,2.0,13.0,5.0,7.0,8.0,6.0,8.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,0,4.0
6507,1,28.0,2.0,13.0,4.0,8.0,8.0,5.0,7.0,4.0,6.0,4.0,9.0,7.0,4.0,8.0,4.0,0,5.0
6508,1,28.0,2.0,13.0,6.0,8.0,9.0,7.0,8.0,6.0,8.0,4.0,7.0,6.0,4.0,5.0,4.0,0,5.0
6509,1,28.0,2.0,13.0,6.0,10.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,5.0,5.0,5.0,0,6.0
6510,1,28.0,2.0,13.0,6.0,6.0,9.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,0,4.0
6511,1,28.0,2.0,13.0,5.0,6.0,8.0,5.0,8.0,4.0,5.0,6.0,7.0,8.0,5.0,8.0,4.0,0,5.0
6515,1,27.0,4.0,8.0,4.0,8.0,8.0,5.0,7.0,6.0,4.0,5.0,7.0,8.0,6.0,9.0,7.0,0,8.0
6516,1,27.0,4.0,8.0,8.0,7.0,6.0,7.0,5.0,7.0,6.0,6.0,7.0,8.0,8.0,9.0,5.0,0,5.0
6517,1,27.0,4.0,8.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,7.0,8.0,9.0,8.0,9.0,9.0,1,8.0
6518,1,27.0,2.0,8.0,8.0,8.0,8.0,9.0,9.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,5.0,1,5.0
6519,1,27.0,2.0,8.0,5.0,9.0,9.0,7.0,7.0,4.0,6.0,8.0,7.0,7.0,5.0,8.0,3.0,0,6.0
6520,1,27.0,2.0,8.0,7.0,9.0,9.0,9.0,8.0,6.0,8.0,8.0,7.0,7.0,7.0,8.0,6.0,0,7.0
6522,1,27.0,2.0,8.0,7.0,9.0,9.0,9.0,7.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,3.0,0,6.0
6524,0,22.0,4.0,9.0,8.0,7.0,9.0,9.0,8.0,5.0,7.0,5.0,8.0,7.0,7.0,8.0,5.0,0,8.0
6525,0,22.0,4.0,9.0,5.0,9.0,9.0,8.0,7.0,3.0,6.0,7.0,9.0,9.0,8.0,7.0,7.0,0,9.0
6526,0,22.0,4.0,9.0,5.0,7.0,8.0,6.0,8.0,1.0,4.0,5.0,7.0,3.0,3.0,3.0,0.0,0,6.0
6527,0,22.0,4.0,9.0,5.0,8.0,8.0,7.0,8.0,2.0,6.0,6.0,7.0,7.0,7.0,6.0,4.0,0,6.0
6529,0,22.0,4.0,9.0,5.0,8.0,8.0,6.0,7.0,2.0,5.0,6.0,6.0,3.0,3.0,3.0,2.0,0,3.0
6530,0,22.0,4.0,9.0,5.0,9.0,9.0,6.0,8.0,4.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,0,7.0
6531,0,22.0,4.0,9.0,5.0,8.0,8.0,8.0,6.0,3.0,7.0,5.0,7.0,7.0,5.0,4.0,4.0,0,5.0
6532,0,22.0,4.0,9.0,6.0,8.0,8.0,9.0,9.0,4.0,6.0,8.0,8.0,8.0,6.0,5.0,7.0,0,8.0
6533,0,22.0,4.0,9.0,5.0,6.0,9.0,8.0,8.0,5.0,5.0,10.0,7.0,8.0,7.0,8.0,5.0,0,7.0
6534,0,22.0,4.0,9.0,5.0,7.0,8.0,6.0,9.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,8.0,0,8.0
6535,0,22.0,4.0,9.0,2.0,5.0,9.0,5.0,8.0,3.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,0,6.0
6536,0,22.0,4.0,9.0,4.0,8.0,9.0,8.0,9.0,2.0,6.0,6.0,8.0,7.0,6.0,6.0,6.0,0,6.0
6537,0,22.0,4.0,9.0,4.0,8.0,9.0,8.0,9.0,2.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0,5.0
6538,0,27.0,4.0,9.0,7.0,8.0,9.0,7.0,9.0,3.0,6.0,4.0,4.0,7.0,4.0,8.0,2.0,0,4.0
6539,0,27.0,4.0,9.0,8.0,8.0,8.0,7.0,7.0,2.0,3.0,8.0,7.0,8.0,6.0,10.0,5.0,0,5.0
6540,0,27.0,4.0,9.0,8.0,8.0,8.0,8.0,7.0,2.0,7.0,6.0,3.0,5.0,4.0,5.0,1.0,1,5.0
6541,0,27.0,4.0,9.0,6.0,9.0,9.0,8.0,8.0,5.0,5.0,5.0,5.0,6.0,4.0,7.0,4.0,0,5.0
6542,0,27.0,4.0,9.0,8.0,7.0,8.0,8.0,7.0,4.0,6.0,6.0,6.0,7.0,2.0,9.0,5.0,0,4.0
6543,0,27.0,4.0,9.0,5.0,3.0,4.0,3.0,6.0,1.0,1.0,7.0,7.0,8.0,4.0,9.0,3.0,0,3.0
6544,0,27.0,4.0,9.0,7.0,9.0,9.0,8.0,6.0,2.0,6.0,7.0,8.0,8.0,7.0,6.0,7.0,0,7.0
6545,0,27.0,4.0,9.0,8.0,9.0,8.0,7.0,8.0,2.0,7.0,2.0,6.0,4.0,3.0,4.0,5.0,0,3.0
6546,0,27.0,4.0,9.0,9.0,8.0,9.0,9.0,5.0,2.0,6.0,5.0,6.0,8.0,4.0,8.0,4.0,1,6.0
6547,0,27.0,4.0,9.0,8.0,5.0,7.0,6.0,8.0,2.0,3.0,4.0,4.0,6.0,2.0,9.0,3.0,0,3.0
6548,0,27.0,4.0,9.0,7.0,8.0,8.0,8.0,6.0,3.0,5.0,7.0,6.0,6.0,5.0,9.0,3.0,0,6.0
6549,0,27.0,4.0,9.0,5.0,8.0,7.0,5.0,7.0,2.0,5.0,6.0,5.0,5.0,5.0,5.0,4.0,0,6.0
6550,0,27.0,4.0,9.0,7.0,7.0,8.0,8.0,8.0,3.0,5.0,8.0,9.0,7.0,8.0,6.0,7.0,0,8.0
6551,0,27.0,4.0,9.0,3.0,8.0,7.0,4.0,4.0,1.0,2.0,6.0,5.0,5.0,5.0,5.0,6.0,0,6.0
6552,0,28.0,2.0,11.0,9.0,10.0,10.0,8.0,10.0,8.0,9.0,7.0,7.0,8.0,5.0,7.0,2.0,0,7.0
6553,0,28.0,2.0,11.0,4.0,6.0,9.0,6.0,9.0,7.0,8.0,7.0,10.0,10.0,7.0,8.0,6.0,0,6.0
6554,0,28.0,2.0,11.0,7.0,10.0,10.0,10.0,10.0,9.0,10.0,8.0,8.0,7.0,7.0,7.0,10.0,1,8.0
6555,0,28.0,2.0,11.0,8.0,10.0,9.0,9.0,10.0,9.0,9.0,7.0,9.0,6.0,5.0,3.0,5.0,0,6.0
6557,0,28.0,2.0,11.0,8.0,7.0,8.0,7.0,9.0,10.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,1,6.0
6558,0,28.0,2.0,11.0,3.0,9.0,9.0,6.0,9.0,7.0,8.0,8.0,8.0,8.0,6.0,4.0,5.0,1,6.0
6559,0,28.0,2.0,11.0,7.0,9.0,10.0,10.0,10.0,8.0,9.0,6.0,5.0,7.0,6.0,5.0,5.0,0,6.0
6560,0,28.0,2.0,11.0,8.0,6.0,8.0,7.0,9.0,5.0,4.0,4.0,7.0,7.0,6.0,5.0,4.0,0,5.0
6561,0,28.0,2.0,11.0,8.0,8.0,9.0,9.0,10.0,10.0,8.0,7.0,9.0,9.0,7.0,6.0,6.0,0,8.0
6562,0,28.0,2.0,11.0,5.0,10.0,10.0,9.0,10.0,10.0,10.0,6.0,9.0,9.0,9.0,7.0,8.0,1,8.0
6563,0,28.0,2.0,11.0,2.0,5.0,9.0,5.0,10.0,9.0,8.0,7.0,6.0,6.0,5.0,5.0,4.0,0,6.0
6564,0,28.0,2.0,11.0,5.0,8.0,10.0,10.0,10.0,5.0,10.0,7.0,9.0,7.0,8.0,6.0,6.0,1,7.0
6565,0,28.0,2.0,11.0,3.0,9.0,10.0,5.0,10.0,10.0,8.0,5.0,5.0,5.0,5.0,5.0,5.0,1,5.0
6566,0,30.0,6.0,15.0,8.0,7.0,7.0,5.0,5.0,7.0,6.0,6.0,9.0,8.0,9.0,8.0,8.0,0,4.0
6567,0,30.0,6.0,15.0,6.0,4.0,4.0,5.0,3.0,7.0,5.0,6.0,8.0,9.0,9.0,8.0,8.0,0,8.0
6568,0,30.0,6.0,15.0,7.0,7.0,7.0,5.0,6.0,5.0,6.0,4.0,2.0,4.0,4.0,5.0,3.0,1,6.0
6569,0,30.0,6.0,15.0,7.0,6.0,6.0,6.0,4.0,4.0,8.0,5.0,5.0,7.0,7.0,4.0,2.0,0,5.0
6570,0,30.0,6.0,15.0,8.0,6.0,6.0,5.0,5.0,3.0,7.0,5.0,8.0,6.0,8.0,8.0,5.0,0,5.0
6571,0,30.0,6.0,15.0,7.0,7.0,7.0,6.0,5.0,3.0,7.0,6.0,8.0,9.0,8.0,7.0,5.0,0,6.0
6572,0,30.0,6.0,15.0,9.0,8.0,8.0,5.0,7.0,5.0,8.0,5.0,8.0,7.0,7.0,4.0,3.0,1,6.0
6573,0,30.0,6.0,15.0,7.0,7.0,7.0,5.0,5.0,3.0,6.0,5.0,6.0,6.0,4.0,3.0,6.0,0,5.0
6574,0,30.0,6.0,15.0,6.0,5.0,5.0,5.0,8.0,5.0,5.0,3.0,7.0,5.0,6.0,5.0,6.0,0,4.0
6575,0,30.0,6.0,15.0,7.0,7.0,7.0,7.0,4.0,3.0,6.0,4.0,9.0,8.0,10.0,6.0,6.0,0,9.0
6576,0,30.0,6.0,15.0,4.0,5.0,6.0,4.0,4.0,1.0,2.0,8.0,10.0,10.0,7.0,9.0,5.0,0,7.0
6577,0,30.0,6.0,15.0,1.0,5.0,5.0,2.0,5.0,1.0,1.0,6.0,5.0,5.0,5.0,5.0,4.0,0,5.0
6578,0,30.0,6.0,15.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,4.0,0,3.0
6579,0,30.0,6.0,15.0,2.0,7.0,7.0,2.0,7.0,1.0,2.0,6.0,6.0,5.0,5.0,5.0,6.0,0,6.0
6580,0,27.0,2.0,11.0,8.0,6.0,6.0,8.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,0,6.0
6581,0,27.0,2.0,11.0,7.0,6.0,6.0,6.0,5.0,6.0,5.0,7.0,8.0,8.0,7.0,7.0,8.0,0,7.0
6582,0,27.0,2.0,11.0,7.0,6.0,7.0,5.0,8.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,2.0,0,6.0
6583,0,27.0,2.0,11.0,6.0,7.0,8.0,9.0,7.0,8.0,7.0,8.0,8.0,8.0,6.0,7.0,7.0,0,6.0
6585,0,27.0,2.0,11.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,5.0,8.0,7.0,4.0,3.0,4.0,0,5.0
6586,0,27.0,2.0,11.0,7.0,5.0,5.0,3.0,3.0,5.0,7.0,8.0,10.0,9.0,8.0,5.0,3.0,0,8.0
6587,0,27.0,2.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,8.0,8.0,6.0,6.0,1,8.0
6588,0,27.0,2.0,11.0,7.0,6.0,6.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,6.0,5.0,0,6.0
6589,0,27.0,2.0,11.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,7.0,8.0,7.0,6.0,0,8.0
6590,0,27.0,2.0,11.0,5.0,5.0,5.0,7.0,5.0,9.0,7.0,9.0,8.0,8.0,8.0,7.0,7.0,0,8.0
6591,0,27.0,2.0,11.0,2.0,7.0,6.0,7.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,4.0,0,4.0
6592,0,27.0,2.0,11.0,4.0,7.0,8.0,7.0,8.0,7.0,6.0,7.0,6.0,7.0,7.0,6.0,5.0,0,7.0
6593,0,27.0,2.0,11.0,4.0,8.0,7.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,6.0,0,6.0
6594,0,22.0,1.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,3.0,10.0,10.0,5.0,0,8.0
6595,0,22.0,1.0,1.0,8.0,10.0,7.0,10.0,9.0,10.0,9.0,7.0,10.0,7.0,10.0,6.0,8.0,1,8.0
6596,0,22.0,1.0,1.0,6.0,10.0,8.0,5.0,9.0,7.0,7.0,6.0,0.0,5.0,5.0,5.0,0.0,0,5.0
6600,0,22.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,6.0,9.0,3.0,0,4.0
6601,0,22.0,1.0,1.0,6.0,10.0,9.0,8.0,8.0,4.0,5.0,6.0,6.0,8.0,6.0,7.0,6.0,0,6.0
6603,0,22.0,1.0,1.0,7.0,7.0,8.0,9.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10.0
6604,0,22.0,1.0,1.0,7.0,9.0,10.0,9.0,9.0,6.0,7.0,6.0,8.0,8.0,3.0,7.0,1.0,0,5.0
6606,0,22.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,1.0,3.0,6.0,6.0,5.0,6.0,5.0,0,4.0
6608,0,23.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,0,10.0
6609,0,23.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,8.0,5.0,0,7.0
6610,0,23.0,2.0,1.0,7.0,10.0,8.0,10.0,8.0,7.0,8.0,8.0,1.0,5.0,5.0,5.0,0.0,0,5.0
6611,0,23.0,2.0,1.0,7.0,10.0,9.0,9.0,9.0,7.0,8.0,7.0,6.0,7.0,8.0,8.0,5.0,0,6.0
6612,0,23.0,2.0,1.0,10.0,9.0,9.0,10.0,10.0,9.0,9.0,6.0,5.0,5.0,9.0,7.0,6.0,0,4.0
6613,0,23.0,2.0,1.0,8.0,10.0,9.0,9.0,8.0,7.0,8.0,7.0,6.0,4.0,8.0,8.0,4.0,0,4.0
6614,0,23.0,2.0,1.0,7.0,10.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,9.0,8.0,3.0,0,7.0
6615,0,23.0,2.0,1.0,7.0,10.0,9.0,9.0,9.0,8.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,0,6.0
6616,0,23.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,6.0,7.0,8.0,8.0,7.0,1,8.0
6617,0,23.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,10.0
6619,0,23.0,2.0,1.0,7.0,10.0,9.0,8.0,8.0,7.0,7.0,5.0,4.0,5.0,3.0,4.0,2.0,0,3.0
6620,0,23.0,2.0,1.0,7.0,10.0,10.0,10.0,8.0,7.0,7.0,7.0,7.0,8.0,8.0,6.0,6.0,0,7.0
6621,0,23.0,2.0,1.0,7.0,10.0,8.0,8.0,8.0,7.0,7.0,5.0,4.0,6.0,4.0,6.0,6.0,0,5.0
6622,0,23.0,2.0,11.0,10.0,9.0,10.0,10.0,10.0,9.0,9.0,5.0,8.0,8.0,8.0,9.0,7.0,0,8.0
6623,0,23.0,2.0,11.0,7.0,7.0,9.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,1,9.0
6624,0,23.0,2.0,11.0,7.0,9.0,10.0,7.0,10.0,7.0,8.0,7.0,5.0,5.0,4.0,2.0,0.0,1,5.0
6625,0,23.0,2.0,11.0,7.0,8.0,10.0,8.0,10.0,7.0,7.0,9.0,6.0,6.0,6.0,6.0,6.0,0,6.0
6627,0,23.0,2.0,11.0,7.0,7.0,8.0,9.0,9.0,8.0,8.0,7.0,9.0,7.0,6.0,5.0,6.0,0,7.0
6628,0,23.0,2.0,11.0,6.0,8.0,9.0,9.0,10.0,8.0,8.0,5.0,10.0,8.0,8.0,7.0,6.0,0,7.0
6629,0,23.0,2.0,11.0,8.0,8.0,10.0,7.0,10.0,7.0,7.0,6.0,5.0,6.0,6.0,4.0,4.0,0,5.0
6630,0,23.0,2.0,11.0,7.0,6.0,9.0,10.0,9.0,9.0,6.0,5.0,7.0,5.0,6.0,3.0,7.0,1,6.0
6631,0,23.0,2.0,11.0,9.0,7.0,8.0,8.0,9.0,7.0,5.0,5.0,10.0,9.0,9.0,5.0,6.0,0,8.0
6632,0,23.0,2.0,11.0,7.0,7.0,9.0,7.0,10.0,7.0,5.0,6.0,9.0,7.0,5.0,3.0,3.0,0,6.0
6633,0,23.0,2.0,11.0,6.0,8.0,10.0,7.0,10.0,8.0,6.0,5.0,5.0,4.0,3.0,4.0,3.0,0,4.0
6634,0,23.0,2.0,11.0,7.0,8.0,9.0,8.0,9.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,5.0
6635,0,23.0,2.0,11.0,6.0,8.0,10.0,6.0,9.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,0,4.0
6636,0,23.0,2.0,11.0,6.0,4.0,8.0,8.0,4.0,5.0,6.0,6.0,8.0,8.0,8.0,8.0,7.0,0,9.0
6637,0,23.0,2.0,11.0,5.0,4.0,5.0,6.0,6.0,6.0,5.0,9.0,9.0,10.0,9.0,9.0,9.0,0,9.0
6638,0,23.0,2.0,11.0,4.0,3.0,6.0,2.0,2.0,2.0,2.0,7.0,4.0,5.0,4.0,4.0,0.0,0,5.0
6639,0,23.0,2.0,11.0,4.0,4.0,6.0,5.0,10.0,4.0,5.0,7.0,9.0,7.0,8.0,5.0,5.0,0,8.0
6641,0,23.0,2.0,11.0,7.0,7.0,10.0,9.0,10.0,8.0,8.0,5.0,8.0,9.0,6.0,8.0,4.0,0,5.0
6642,0,23.0,2.0,11.0,6.0,4.0,7.0,3.0,7.0,6.0,6.0,8.0,7.0,7.0,8.0,4.0,7.0,1,8.0
6643,0,23.0,2.0,11.0,6.0,3.0,4.0,2.0,9.0,4.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,0,5.0
6645,0,23.0,2.0,11.0,7.0,7.0,8.0,8.0,7.0,4.0,6.0,7.0,9.0,8.0,8.0,7.0,6.0,0,8.0
6646,0,23.0,2.0,11.0,4.0,6.0,8.0,7.0,9.0,2.0,4.0,6.0,7.0,7.0,7.0,7.0,7.0,1,7.0
6647,0,23.0,2.0,11.0,2.0,7.0,10.0,2.0,10.0,2.0,3.0,6.0,6.0,5.0,6.0,5.0,4.0,0,6.0
6648,0,23.0,2.0,11.0,2.0,7.0,8.0,6.0,10.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,5.0,0,6.0
6649,0,23.0,2.0,11.0,3.0,9.0,10.0,3.0,10.0,2.0,3.0,6.0,5.0,6.0,4.0,5.0,4.0,0,5.0
6652,0,29.0,2.0,9.0,3.0,9.0,9.0,3.0,9.0,0.0,6.0,9.0,1.0,7.0,5.0,4.0,3.0,0,6.0
6654,0,29.0,2.0,9.0,8.0,7.0,8.0,8.0,9.0,3.0,8.0,6.0,6.0,7.0,9.0,7.0,4.0,0,7.0
6657,0,29.0,2.0,9.0,7.0,7.0,9.0,3.0,9.0,0.0,5.0,4.0,5.0,6.0,5.0,5.0,4.0,0,4.0
6660,0,29.0,2.0,9.0,5.0,9.0,10.0,5.0,9.0,5.0,5.0,8.0,7.0,7.0,7.0,5.0,5.0,0,7.0
6661,0,29.0,2.0,9.0,0.0,10.0,10.0,3.0,10.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,3.0,0,6.0
6663,0,29.0,2.0,9.0,3.0,10.0,10.0,3.0,10.0,0.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,0,4.0
6664,1,21.0,2.0,1.0,5.0,8.0,7.0,7.0,8.0,5.0,8.0,8.0,7.0,9.0,9.0,8.0,5.0,0,7.0
6665,1,21.0,2.0,1.0,4.0,4.0,7.0,4.0,8.0,2.0,4.0,7.0,8.0,9.0,7.0,9.0,3.0,0,6.0
6666,1,21.0,2.0,1.0,7.0,7.0,8.0,5.0,7.0,2.0,7.0,9.0,10.0,10.0,8.0,10.0,8.0,0,9.0
6667,1,21.0,2.0,1.0,6.0,9.0,8.0,9.0,8.0,8.0,4.0,8.0,7.0,7.0,5.0,5.0,7.0,0,6.0
6668,1,21.0,2.0,1.0,7.0,7.0,8.0,6.0,7.0,5.0,6.0,8.0,6.0,6.0,8.0,7.0,7.0,0,6.0
6669,1,21.0,2.0,1.0,10.0,8.0,3.0,10.0,10.0,5.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,0,10.0
6670,1,21.0,2.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,10.0
6671,1,21.0,2.0,1.0,5.0,8.0,8.0,8.0,9.0,7.0,8.0,10.0,9.0,10.0,10.0,10.0,9.0,0,9.0
6672,1,21.0,2.0,1.0,6.0,8.0,8.0,8.0,8.0,7.0,9.0,6.0,4.0,8.0,8.0,4.0,5.0,0,6.0
6674,1,24.0,2.0,1.0,7.0,9.0,9.0,8.0,7.0,7.0,9.0,5.0,9.0,9.0,8.0,7.0,3.0,0,6.0
6675,1,24.0,2.0,1.0,8.0,7.0,8.0,6.0,10.0,5.0,5.0,8.0,8.0,8.0,7.0,7.0,2.0,0,3.0
6676,1,24.0,2.0,1.0,7.0,10.0,10.0,7.0,8.0,6.0,6.0,4.0,6.0,9.0,6.0,9.0,7.0,0,8.0
6677,1,24.0,2.0,1.0,6.0,8.0,9.0,9.0,8.0,8.0,8.0,6.0,4.0,4.0,5.0,3.0,7.0,0,5.0
6678,1,24.0,2.0,1.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,0,5.0
6679,1,24.0,2.0,1.0,7.0,10.0,7.0,10.0,6.0,8.0,8.0,8.0,10.0,7.0,10.0,9.0,10.0,1,9.0
6680,1,24.0,2.0,1.0,9.0,9.0,9.0,10.0,8.0,5.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,0,10.0
6681,1,24.0,2.0,1.0,8.0,8.0,8.0,8.0,7.0,8.0,9.0,7.0,7.0,9.0,8.0,9.0,8.0,1,7.0
6682,1,24.0,2.0,1.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,5.0,4.0,5.0,6.0,6.0,6.0,0,5.0
6684,1,25.0,2.0,1.0,5.0,7.0,3.0,3.0,3.0,0.0,6.0,5.0,7.0,8.0,6.0,8.0,1.0,0,4.0
6685,1,25.0,2.0,1.0,6.0,3.0,5.0,4.0,5.0,1.0,5.0,8.0,8.0,8.0,8.0,7.0,2.0,1,7.0
6686,1,25.0,2.0,1.0,8.0,8.0,7.0,7.0,7.0,10.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,1,10.0
6687,1,25.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,3.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,1,6.0
6688,1,25.0,2.0,1.0,6.0,6.0,5.0,4.0,4.0,2.0,6.0,7.0,6.0,7.0,5.0,8.0,5.0,0,5.0
6689,1,25.0,2.0,1.0,6.0,0.0,5.0,5.0,5.0,0.0,5.0,6.0,10.0,8.0,5.0,9.0,7.0,0,7.0
6690,1,25.0,2.0,1.0,8.0,1.0,5.0,5.0,5.0,0.0,5.0,7.0,10.0,8.0,10.0,8.0,7.0,0,8.0
6691,1,25.0,2.0,1.0,7.0,5.0,5.0,4.0,2.0,0.0,5.0,7.0,9.0,10.0,7.0,10.0,7.0,1,8.0
6692,1,25.0,2.0,1.0,7.0,4.0,5.0,4.0,4.0,0.0,5.0,4.0,3.0,6.0,2.0,2.0,2.0,0,2.0
6693,1,25.0,2.0,1.0,9.0,1.0,7.0,5.0,4.0,3.0,6.0,3.0,9.0,9.0,3.0,9.0,0.0,0,6.0
6694,1,27.0,3.0,13.0,6.0,7.0,7.0,7.0,6.0,4.0,6.0,5.0,8.0,8.0,7.0,8.0,2.0,0,6.0
6695,1,27.0,3.0,13.0,5.0,5.0,6.0,4.0,7.0,4.0,5.0,6.0,9.0,9.0,8.0,8.0,5.0,0,5.0
6696,1,27.0,3.0,13.0,7.0,9.0,6.0,5.0,3.0,5.0,6.0,8.0,10.0,9.0,9.0,10.0,9.0,0,9.0
6697,1,27.0,3.0,13.0,5.0,5.0,7.0,7.0,4.0,2.0,5.0,7.0,6.0,6.0,6.0,4.0,4.0,0,8.0
6698,1,27.0,3.0,13.0,8.0,8.0,8.0,6.0,7.0,7.0,6.0,6.0,7.0,8.0,9.0,7.0,8.0,0,7.0
6700,1,27.0,3.0,13.0,7.0,6.0,7.0,8.0,8.0,5.0,6.0,7.0,10.0,9.0,9.0,9.0,7.0,0,8.0
6701,1,27.0,3.0,13.0,9.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,8.0,10.0,8.0,10.0,7.0,0,7.0
6702,1,27.0,3.0,13.0,7.0,9.0,7.0,8.0,5.0,5.0,8.0,4.0,4.0,6.0,5.0,10.0,4.0,0,5.0
6705,1,26.0,2.0,8.0,6.0,6.0,7.0,2.0,9.0,5.0,4.0,8.0,7.0,8.0,8.0,7.0,4.0,0,6.0
6707,1,26.0,2.0,8.0,5.0,8.0,6.0,8.0,8.0,5.0,5.0,8.0,6.0,6.0,5.0,5.0,3.0,0,7.0
6710,1,26.0,2.0,8.0,6.0,5.0,5.0,9.0,7.0,6.0,4.0,10.0,9.0,9.0,10.0,10.0,9.0,0,9.0
